time_hr,q_solar_kw,t_pcm,pcm_melt,t_boiler,boiler_vol,tds_ppm,total_distilled_L,battery_soc,mineral_ppm,power_source
21.5,0.0,100.4505758783929,1.0,100.0,6.623584720733148,6043.167723311737,79.69306020704413,88.68577800212749,50.0,BATTERY
21.516666666666666,0.0,100.44252988056445,1.0,100.0,6.620594172867708,6045.897445427844,79.69605075490956,88.68576133546082,50.0,BATTERY
21.533333333333335,0.0,100.43462756126866,1.0,100.0,6.617657027642723,6048.580823961729,79.69898790013455,88.68574466879416,50.0,BATTERY
21.55,0.0,100.42686635481743,1.0,100.0,6.614772331439613,6051.218604562908,79.70187259633767,88.68572800212749,50.0,BATTERY
21.566666666666666,0.0,100.41924374133855,1.0,100.0,6.611939147668701,6053.811522307884,79.70470578010858,88.68571133546082,50.0,BATTERY
21.583333333333332,0.0,100.4117572459575,1.0,100.0,6.609156556465126,6056.360301799814,79.70748837131215,88.68569466879416,50.0,BATTERY
21.6,0.0,100.40440443799397,1.0,100.0,6.606423654390187,6058.865657269163,79.71022127338709,88.68567800212749,50.0,BATTERY
21.616666666666667,0.0,100.39718293017265,1.0,100.0,6.603739554138015,6061.328292675244,79.71290537363926,88.68566133546082,50.0,BATTERY
21.633333333333333,0.0,100.39009037784814,1.0,100.0,6.601103384247488,6063.748901808541,79.71554154352978,88.68564466879415,50.0,BATTERY
21.65,0.0,100.3831244782437,1.0,100.0,6.598514288819293,6066.128168393748,79.71813063895797,88.68562800212749,50.0,BATTERY
21.666666666666668,0.0,100.37628296970364,1.0,100.0,6.595971427238029,6068.466766193418,79.72067350053923,88.68561133546082,50.0,BATTERY
21.683333333333334,0.0,100.36956363095894,1.0,100.0,6.593473973899289,6070.7653591121525,79.72317095387798,88.68559466879415,50.0,BATTERY
21.7,0.0,100.3629642804061,1.0,100.0,6.5910211179415965,6073.024601301245,79.72562380983567,88.68557800212749,50.0,BATTERY
21.716666666666665,0.0,100.35648277539885,1.0,100.0,6.588612062983149,6075.245137263702,79.72803286479412,88.68556133546082,50.0,BATTERY
21.733333333333334,0.0,100.35011701155244,1.0,100.0,6.586246026863245,6077.427601959587,79.73039890091403,88.68554466879417,50.0,BATTERY
21.75,0.0,100.34386492206043,1.0,100.0,6.583922241388339,6079.57262091158,79.73272268638893,88.68552800212748,50.0,BATTERY
21.766666666666666,0.0,100.33772447702364,1.0,100.0,6.581639952082628,6081.68081031073,79.73500497569464,88.68551133546082,50.0,BATTERY
21.783333333333335,0.0,100.33169368279107,1.0,100.0,6.57939841794309,6083.752777122301,79.73724650983418,88.68549466879415,50.0,BATTERY
21.8,0.0,100.32577058131265,1.0,100.0,6.577196911198902,6085.7891191916715,79.73944801657836,88.68547800212748,50.0,BATTERY
21.816666666666666,0.0,100.3199532495035,1.0,100.0,6.5750347170751455,6087.790425350217,79.74161021070212,88.68546133546083,50.0,BATTERY
21.833333333333332,0.0,100.31423979861951,1.0,100.0,6.5729111335607415,6089.757275521128,79.74373379421652,88.68544466879416,50.0,BATTERY
21.85,0.0,100.30862837364417,1.0,100.0,6.570825471180523,6091.690240825094,79.74581945659675,88.68542800212748,50.0,BATTERY
21.866666666666667,0.0,100.30311715268624,1.0,100.0,6.568777052771381,6093.589883685836,79.7478678750059,88.68541133546081,50.0,BATTERY
21.883333333333333,0.0,100.29770434638827,1.0,100.0,6.566765213262402,6095.456757935392,79.74987971451488,88.68539466879416,50.0,BATTERY
21.9,0.0,100.29238819734563,1.0,100.0,6.56478929945894,6097.291408919148,79.75185562831834,88.68537800212749,50.0,BATTERY
21.916666666666668,0.0,100.28716697953588,1.0,100.0,6.562848669830539,6099.094373600558,79.75379625794673,88.68536133546083,50.0,BATTERY
21.933333333333334,0.0,100.28203899775846,1.0,100.0,6.560942694302646,6100.866180665492,79.75570223347462,88.68534466879416,50.0,BATTERY
21.95,0.0,100.2770025870842,1.0,100.0,6.559070754052037,6102.607350626208,79.75757417372523,88.68532800212748,50.0,BATTERY
21.966666666666665,0.0,100.27205611231484,1.0,100.0,6.557232241305903,6104.318395924879,79.75941268647136,88.68531133546082,50.0,BATTERY
21.983333333333334,0.0,100.26719796745208,1.0,100.0,6.5554265591445215,6105.999821036649,79.76121836863274,88.68529466879416,50.0,BATTERY
22.0,0.0,100.26242657517615,1.0,100.0,6.55365312130745,6107.652122572196,79.76299180646981,88.68527800212749,50.0,BATTERY
22.016666666666666,0.0,100.25774038633372,1.0,100.0,6.5519113520031835,6109.275789379743,79.76473357577407,88.68526133546082,50.0,BATTERY
22.033333333333335,0.0,100.2531378794349,1.0,100.0,6.550200685722207,6110.871302646513,79.76473357577407,88.68524466879416,0.0,BATTERY
22.05,0.0,100.24861756015927,1.0,100.0,6.548520567053392,6112.439135999585,79.76473357577407,88.68522800212749,0.0,BATTERY
22.066666666666666,0.0,100.24417796087072,1.0,100.0,6.546870450503662,6113.979755606126,79.76473357577407,88.68521133546082,0.0,BATTERY
22.083333333333332,0.0,100.23981764014088,1.0,100.0,6.545249800320892,6115.4936202729705,79.76473357577407,88.68519466879415,0.0,BATTERY
22.1,0.0,100.23553518228123,1.0,100.0,6.5436580903199575,6116.981181545531,79.76632528577501,88.68517800212749,50.0,BATTERY
22.116666666666667,0.0,100.23132919688335,1.0,100.0,6.542094803711897,6118.442883806013,79.76788857238307,88.68516133546082,50.0,BATTERY
22.133333333333333,0.0,100.22719831836757,1.0,100.0,6.5405594329361225,6119.879164370904,79.76942394315884,88.68514466879415,50.0,BATTERY
22.15,0.0,100.22314120553958,1.0,100.0,6.53905147949563,6121.290453587734,79.77093189659934,88.68512800212748,50.0,BATTERY
22.166666666666668,0.0,100.21915654115494,1.0,100.0,6.537570453795146,6122.677174931077,79.77241292229982,88.68511133546082,50.0,BATTERY
22.183333333333334,0.0,100.21524303149147,1.0,100.0,6.536115874982171,6124.039745097777,79.7738675011128,88.68509466879415,50.0,BATTERY
22.2,0.0,100.21139940592911,1.0,100.0,6.534687270790855,6125.378574101383,79.77529610530412,88.6850780021275,50.0,BATTERY
22.216666666666665,0.0,100.20762441653753,1.0,100.0,6.533284177388671,6126.694065365784,79.77669919870631,88.68506133546083,50.0,BATTERY
22.233333333333334,0.0,100.20391683767079,1.0,100.0,6.5319061392258115,6127.986615818023,79.77807723686917,88.68504466879415,50.0,BATTERY
22.25,0.0,100.20027546556952,1.0,100.0,6.530552708887289,6129.256615980279,79.77943066720769,88.68502800212748,50.0,BATTERY
22.266666666666666,0.0,100.19669911797007,1.0,100.0,6.529223446947668,6130.504450061007,79.78075992914731,88.68501133546081,50.0,BATTERY
22.283333333333335,0.0,100.1931866337206,1.0,100.0,6.527917921828398,6131.730496045224,79.78206545426657,88.68499466879416,50.0,BATTERY
